algorithm,board_size,elapsed_time,steps,path_found,total_cost
Dijkstra,"(10, 10)",0.059216976165771484,57,True,37.0
Dijkstra,"(10, 10)",0.09729266166687012,76,True,inf
Dijkstra,"(10, 10)",0.08401656150817871,68,True,26.0
Dijkstra,"(10, 10)",0.08621668815612793,81,True,31.0
Dijkstra,"(10, 10)",0.07631397247314453,71,True,36.0
Dijkstra,"(10, 10)",0.06898283958435059,54,True,27.0
Dijkstra,"(10, 10)",0.09037089347839355,78,True,30.0
Dijkstra,"(10, 10)",0.06193137168884277,57,True,inf
Dijkstra,"(10, 10)",0.07744240760803223,70,True,30.0
Dijkstra,"(10, 10)",0.07350468635559082,55,True,33.0
Dijkstra,"(10, 10)",0.07964515686035156,64,True,31.0
Dijkstra,"(10, 10)",0.08297252655029297,66,True,37.0
Dijkstra,"(10, 10)",0.07543492317199707,45,True,35.0
Dijkstra,"(10, 10)",0.0782313346862793,53,True,33.0
Dijkstra,"(10, 10)",0.09367895126342773,69,True,23.0
Dijkstra,"(10, 10)",0.06794166564941406,48,True,25.0
Dijkstra,"(10, 10)",0.07947373390197754,62,True,33.0
Dijkstra,"(10, 10)",0.09862875938415527,69,True,31.0
Dijkstra,"(10, 10)",0.10032153129577637,72,True,20.0
Dijkstra,"(10, 10)",0.07327413558959961,58,True,33.0
Dijkstra,"(10, 10)",0.07941102981567383,65,True,25.0
Dijkstra,"(10, 10)",0.09521293640136719,65,True,inf
Dijkstra,"(10, 10)",0.09906435012817383,74,True,31.0
Dijkstra,"(10, 10)",0.1317274570465088,76,True,inf
Dijkstra,"(10, 10)",0.08080863952636719,66,True,20.0
Dijkstra,"(10, 10)",0.10353827476501465,83,True,26.0
Dijkstra,"(10, 10)",0.09285640716552734,74,True,32.0
Dijkstra,"(10, 10)",0.0866098403930664,62,True,35.0
Dijkstra,"(10, 10)",0.07062292098999023,64,True,37.0
Dijkstra,"(10, 10)",0.05629253387451172,58,True,29.0
Dijkstra,"(10, 10)",0.052658796310424805,50,True,30.0
Dijkstra,"(10, 10)",0.0552830696105957,53,True,34.0
Dijkstra,"(10, 10)",0.0783834457397461,77,True,35.0
Dijkstra,"(10, 10)",0.04021739959716797,37,True,47.0
Dijkstra,"(10, 10)",0.07685041427612305,71,True,45.0
Dijkstra,"(10, 10)",0.06712913513183594,52,True,33.0
Dijkstra,"(10, 10)",0.07685208320617676,70,True,36.0
Dijkstra,"(10, 10)",0.07849955558776855,58,True,inf
Dijkstra,"(10, 10)",0.05192828178405762,51,True,29.0
Dijkstra,"(10, 10)",0.08419084548950195,65,True,35.0
Dijkstra,"(10, 10)",0.059823036193847656,57,True,28.0
Dijkstra,"(10, 10)",0.11141014099121094,83,True,29.0
Dijkstra,"(10, 10)",0.073822021484375,68,True,24.0
Dijkstra,"(10, 10)",0.08453559875488281,76,True,40.0
Dijkstra,"(10, 10)",0.05453181266784668,52,True,35.0
Dijkstra,"(10, 10)",0.08066177368164062,78,True,23.0
Dijkstra,"(10, 10)",0.04431915283203125,43,True,42.0
Dijkstra,"(10, 10)",0.06580996513366699,67,True,33.0
GBFS,"(10, 10)",0.024783611297607422,23,True,48.0
GBFS,"(10, 10)",0.02477431297302246,19,True,42.0
GBFS,"(10, 10)",0.02458953857421875,19,True,45.0
GBFS,"(10, 10)",0.022526264190673828,20,True,43.0
GBFS,"(10, 10)",0.020717859268188477,23,True,39.0
GBFS,"(10, 10)",0.024126052856445312,25,True,38.0
GBFS,"(10, 10)",0.053850412368774414,52,True,62.0
GBFS,"(10, 10)",0.028421878814697266,27,True,inf
GBFS,"(10, 10)",0.02391672134399414,19,True,inf
GBFS,"(10, 10)",0.023395538330078125,23,True,inf
GBFS,"(10, 10)",0.035892486572265625,27,True,38.0
GBFS,"(10, 10)",0.029704570770263672,26,True,inf
GBFS,"(10, 10)",0.027021408081054688,24,True,41.0
GBFS,"(10, 10)",0.029843807220458984,23,True,44.0
GBFS,"(10, 10)",0.03086066246032715,26,True,47.0
GBFS,"(10, 10)",0.025341510772705078,19,True,inf
GBFS,"(10, 10)",0.029250383377075195,29,True,55.0
GBFS,"(10, 10)",0.022542238235473633,19,True,38.0
GBFS,"(10, 10)",0.025666236877441406,19,True,inf
GBFS,"(10, 10)",0.05871176719665527,46,True,inf
GBFS,"(10, 10)",0.022533178329467773,19,True,24.0
GBFS,"(10, 10)",0.032843589782714844,24,True,inf
GBFS,"(10, 10)",0.027564048767089844,20,True,39.0
GBFS,"(10, 10)",0.032781124114990234,23,True,32.0
GBFS,"(10, 10)",0.03098440170288086,25,True,40.0
GBFS,"(10, 10)",0.03280282020568848,25,True,42.0
GBFS,"(10, 10)",0.032811880111694336,22,True,25.0
GBFS,"(10, 10)",0.025665283203125,19,True,49.0
GBFS,"(10, 10)",0.025813817977905273,19,True,47.0
GBFS,"(10, 10)",0.02272510528564453,21,True,35.0
GBFS,"(10, 10)",0.023094892501831055,19,True,inf
GBFS,"(10, 10)",0.04005265235900879,34,True,inf
GBFS,"(10, 10)",0.02693319320678711,20,True,35.0
GBFS,"(10, 10)",0.04704856872558594,38,True,44.0
GBFS,"(10, 10)",0.05695843696594238,45,True,48.0
GBFS,"(10, 10)",0.025884628295898438,19,True,40.0
GBFS,"(10, 10)",0.032714128494262695,24,True,42.0
GBFS,"(10, 10)",0.03888249397277832,20,True,inf
GBFS,"(10, 10)",0.031900882720947266,24,True,53.0
GBFS,"(10, 10)",0.027971506118774414,22,True,42.0
GBFS,"(10, 10)",0.02746748924255371,25,True,34.0
GBFS,"(10, 10)",0.024592161178588867,23,True,35.0
GBFS,"(10, 10)",0.024090290069580078,19,True,43.0
GBFS,"(10, 10)",0.021436452865600586,19,True,40.0
GBFS,"(10, 10)",0.01848006248474121,19,True,inf
GBFS,"(10, 10)",0.01752638816833496,19,True,43.0
GBFS,"(10, 10)",0.02900981903076172,19,True,35.0
GBFS,"(10, 10)",0.05064964294433594,39,True,66.0
GBFS,"(10, 10)",0.02373528480529785,21,True,39.0
GBFS,"(10, 10)",0.03229832649230957,24,True,inf
GBFS,"(10, 10)",0.019341230392456055,19,True,inf
GBFS,"(10, 10)",0.0235595703125,22,True,31.0
GBFS,"(10, 10)",0.023488998413085938,23,True,40.0
GBFS,"(10, 10)",0.02322530746459961,19,True,inf
GBFS,"(10, 10)",0.03213143348693848,25,True,34.0
GBFS,"(10, 10)",0.028481721878051758,26,True,33.0
GBFS,"(10, 10)",0.02434682846069336,21,True,44.0
GBFS,"(10, 10)",0.02142477035522461,20,True,29.0
GBFS,"(10, 10)",0.022510051727294922,21,True,36.0
GBFS,"(10, 10)",0.021607160568237305,21,True,inf
GBFS,"(10, 10)",0.02328324317932129,21,True,39.0
GBFS,"(10, 10)",0.02807760238647461,25,True,34.0
GBFS,"(10, 10)",0.03021717071533203,19,True,36.0
GBFS,"(10, 10)",0.02040696144104004,20,True,40.0
GBFS,"(10, 10)",0.0381622314453125,30,True,43.0
GBFS,"(10, 10)",0.03132963180541992,30,True,41.0
GBFS,"(10, 10)",0.025864601135253906,23,True,37.0
GBFS,"(10, 10)",0.030019521713256836,29,True,37.0
GBFS,"(10, 10)",0.024976253509521484,20,True,37.0
GBFS,"(10, 10)",0.02191472053527832,19,True,44.0
GBFS,"(10, 10)",0.026796340942382812,25,True,32.0
GBFS,"(10, 10)",0.020404338836669922,20,True,34.0
GBFS,"(10, 10)",0.03155112266540527,28,True,50.0
GBFS,"(10, 10)",0.021280765533447266,19,True,inf
GBFS,"(10, 10)",0.02019786834716797,19,True,32.0
GBFS,"(10, 10)",0.02374720573425293,21,True,inf
GBFS,"(10, 10)",0.0230867862701416,19,True,28.0
GBFS,"(10, 10)",0.033806562423706055,28,True,42.0
GBFS,"(10, 10)",0.02277684211730957,19,True,34.0
GBFS,"(10, 10)",0.0344691276550293,32,True,47.0
GBFS,"(10, 10)",0.02837824821472168,25,True,41.0
GBFS,"(10, 10)",0.024959325790405273,19,True,40.0
GBFS,"(10, 10)",0.020612239837646484,19,True,31.0
GBFS,"(10, 10)",0.022455453872680664,21,True,34.0
GBFS,"(10, 10)",0.02177906036376953,20,True,38.0
GBFS,"(10, 10)",0.024204015731811523,19,True,49.0
GBFS,"(10, 10)",0.023973941802978516,21,True,52.0
GBFS,"(10, 10)",0.020394325256347656,19,True,49.0
GBFS,"(10, 10)",0.020767927169799805,20,True,36.0
GBFS,"(10, 10)",0.02039504051208496,19,True,inf
GBFS,"(10, 10)",0.028285503387451172,20,True,31.0
GBFS,"(10, 10)",0.03172469139099121,21,True,40.0
GBFS,"(10, 10)",0.02140212059020996,19,True,28.0
GBFS,"(10, 10)",0.02843618392944336,21,True,48.0
GBFS,"(10, 10)",0.025320053100585938,19,True,39.0
GBFS,"(10, 10)",0.04788684844970703,36,True,48.0
GBFS,"(10, 10)",0.024689197540283203,20,True,44.0
GBFS,"(10, 10)",0.02443242073059082,21,True,27.0
GBFS,"(10, 10)",0.026095151901245117,22,True,46.0
GBFS,"(10, 10)",0.023481130599975586,19,True,37.0
AStar,"(10, 10)",0.08976411819458008,73,True,36.0
AStar,"(10, 10)",0.0696563720703125,55,True,31.0
AStar,"(10, 10)",0.03219437599182129,26,True,29.0
AStar,"(10, 10)",0.07312750816345215,57,True,35.0
AStar,"(10, 10)",0.07168030738830566,61,True,35.0
AStar,"(10, 10)",0.04743170738220215,41,True,33.0
AStar,"(10, 10)",0.09187865257263184,72,True,45.0
AStar,"(10, 10)",0.05553030967712402,45,True,inf
AStar,"(10, 10)",0.05793046951293945,49,True,inf
AStar,"(10, 10)",0.0741729736328125,60,True,inf
AStar,"(10, 10)",0.08054089546203613,66,True,35.0
AStar,"(10, 10)",0.04234576225280762,36,True,inf
AStar,"(10, 10)",0.054102420806884766,45,True,22.0
AStar,"(10, 10)",0.09511733055114746,78,True,33.0
AStar,"(10, 10)",0.05783867835998535,46,True,43.0
AStar,"(10, 10)",0.07052755355834961,57,True,inf
AStar,"(10, 10)",0.055640459060668945,48,True,40.0
AStar,"(10, 10)",0.03631186485290527,32,True,33.0
AStar,"(10, 10)",0.056644439697265625,46,True,inf
AStar,"(10, 10)",0.08183884620666504,66,True,inf
AStar,"(10, 10)",0.07502889633178711,74,True,24.0
AStar,"(10, 10)",0.06052970886230469,40,True,inf
AStar,"(10, 10)",0.10229969024658203,66,True,38.0
AStar,"(10, 10)",0.0518498420715332,41,True,32.0
AStar,"(10, 10)",0.09685897827148438,66,True,29.0
AStar,"(10, 10)",0.1002340316772461,73,True,31.0
AStar,"(10, 10)",0.04494166374206543,35,True,22.0
AStar,"(10, 10)",0.0581049919128418,42,True,47.0
AStar,"(10, 10)",0.10814070701599121,79,True,38.0
AStar,"(10, 10)",0.06592154502868652,49,True,27.0
AStar,"(10, 10)",0.09698987007141113,72,True,inf
AStar,"(10, 10)",0.08903694152832031,66,True,inf
AStar,"(10, 10)",0.06657195091247559,47,True,35.0
AStar,"(10, 10)",0.05140876770019531,41,True,23.0
AStar,"(10, 10)",0.08624458312988281,63,True,36.0
AStar,"(10, 10)",0.09351015090942383,69,True,38.0
AStar,"(10, 10)",0.07817339897155762,58,True,29.0
AStar,"(10, 10)",0.09671449661254883,61,True,inf
AStar,"(10, 10)",0.07648396492004395,61,True,41.0
AStar,"(10, 10)",0.0854177474975586,66,True,29.0
AStar,"(10, 10)",0.08433794975280762,63,True,30.0
AStar,"(10, 10)",0.0819237232208252,60,True,25.0
AStar,"(10, 10)",0.07561469078063965,57,True,43.0
AStar,"(10, 10)",0.09052300453186035,73,True,40.0
AStar,"(10, 10)",0.10395240783691406,82,True,inf
AStar,"(10, 10)",0.054029226303100586,44,True,34.0
AStar,"(10, 10)",0.06525874137878418,52,True,30.0
AStar,"(10, 10)",0.06610965728759766,54,True,59.0
AStar,"(10, 10)",0.04607033729553223,37,True,36.0
AStar,"(10, 10)",0.05208325386047363,44,True,inf
AStar,"(10, 10)",0.08457136154174805,35,True,inf
AStar,"(10, 10)",0.09268760681152344,68,True,29.0
AStar,"(10, 10)",0.06309151649475098,50,True,37.0
AStar,"(10, 10)",0.06569623947143555,57,True,inf
AStar,"(10, 10)",0.06872820854187012,57,True,26.0
AStar,"(10, 10)",0.08238482475280762,64,True,31.0
AStar,"(10, 10)",0.0846109390258789,69,True,36.0
AStar,"(10, 10)",0.04378485679626465,37,True,27.0
AStar,"(10, 10)",0.06108570098876953,53,True,30.0
AStar,"(10, 10)",0.05719590187072754,48,True,inf
AStar,"(10, 10)",0.047371625900268555,43,True,30.0
AStar,"(10, 10)",0.065704345703125,55,True,33.0
AStar,"(10, 10)",0.06174182891845703,53,True,31.0
AStar,"(10, 10)",0.07535028457641602,66,True,37.0
AStar,"(10, 10)",0.04755711555480957,41,True,35.0
AStar,"(10, 10)",0.0649571418762207,47,True,33.0
AStar,"(10, 10)",0.05011177062988281,39,True,23.0
AStar,"(10, 10)",0.028365135192871094,27,True,25.0
AStar,"(10, 10)",0.07236647605895996,59,True,33.0
AStar,"(10, 10)",0.07623028755187988,65,True,31.0
AStar,"(10, 10)",0.04295945167541504,38,True,20.0
AStar,"(10, 10)",0.06060314178466797,51,True,33.0
AStar,"(10, 10)",0.035336971282958984,33,True,25.0
AStar,"(10, 10)",0.06956338882446289,62,True,inf
AStar,"(10, 10)",0.05458378791809082,50,True,31.0
AStar,"(10, 10)",0.07329225540161133,63,True,inf
AStar,"(10, 10)",0.03771710395812988,34,True,20.0
AStar,"(10, 10)",0.10897493362426758,74,True,26.0
AStar,"(10, 10)",0.07457089424133301,65,True,32.0
AStar,"(10, 10)",0.06314301490783691,56,True,35.0
AStar,"(10, 10)",0.0670478343963623,58,True,37.0
AStar,"(10, 10)",0.05359458923339844,47,True,29.0
AStar,"(10, 10)",0.04595303535461426,42,True,30.0
AStar,"(10, 10)",0.052539825439453125,45,True,34.0
AStar,"(10, 10)",0.07786417007446289,72,True,35.0
AStar,"(10, 10)",0.04025983810424805,37,True,47.0
AStar,"(10, 10)",0.06542348861694336,56,True,45.0
AStar,"(10, 10)",0.047440290451049805,47,True,33.0
AStar,"(10, 10)",0.06953811645507812,62,True,36.0
AStar,"(10, 10)",0.043209075927734375,40,True,inf
AStar,"(10, 10)",0.03977394104003906,40,True,29.0
AStar,"(10, 10)",0.05895590782165527,52,True,35.0
AStar,"(10, 10)",0.046300411224365234,43,True,28.0
AStar,"(10, 10)",0.08100414276123047,70,True,29.0
AStar,"(10, 10)",0.04258584976196289,33,True,24.0
AStar,"(10, 10)",0.09474325180053711,74,True,40.0
AStar,"(10, 10)",0.0560150146484375,51,True,35.0
AStar,"(10, 10)",0.07014250755310059,61,True,23.0
AStar,"(10, 10)",0.045043230056762695,42,True,42.0
AStar,"(10, 10)",0.07729792594909668,67,True,33.0
